name,time,area,energyPrice,usage,scale,price,nbFloors,production,consumption
building0,0.0,144.3019604170367,0.0,R,S,1.0,3.0,0.0,0.0
building1,0.0,191.8116867486141,0.0,R,S,1.0,3.0,0.0,0.0
building2,0.0,165.67261437858951,0.0,R,S,1.0,3.0,0.0,0.0
building3,0.0,245.2976607899802,0.0,R,S,1.0,3.0,0.0,0.0
building4,0.0,80.77683531459662,0.0,R,S,1.0,3.0,0.0,0.0
building5,0.0,204.60718757983582,0.0,O,S,6.0,3.0,0.0,0.0
building6,0.0,287.56821291044747,0.0,R,S,1.0,3.0,0.0,0.0
building7,0.0,1020.7961585921475,0.0,O,L,10.0,5.0,0.0,0.0
building8,0.0,195.75425976376815,0.0,R,S,1.0,3.0,0.0,0.0
building9,0.0,234.8742874598932,0.0,R,S,1.0,3.0,0.0,0.0
building10,0.0,343.3110052354115,0.0,R,S,1.0,3.0,0.0,0.0
building11,0.0,123.44676291835088,0.0,R,S,1.0,3.0,0.0,0.0
building12,0.0,144.60508215985107,0.0,R,S,1.0,3.0,0.0,0.0
building13,0.0,79.40316482422453,0.0,O,S,6.0,2.0,0.0,0.0
building14,0.0,157.68991082815842,0.0,R,S,1.0,3.0,0.0,0.0
building15,0.0,903.5291560391364,0.0,O,M,7.0,4.0,0.0,0.0
building16,0.0,815.4325127432927,0.0,R,M,2.0,3.0,0.0,0.0
building17,0.0,367.05098669682667,0.0,R,M,2.0,4.0,0.0,0.0
building18,0.0,278.91302708098704,0.0,R,S,1.0,4.0,0.0,0.0
building19,0.0,792.2167363609246,0.0,R,M,2.0,4.0,0.0,0.0
building20,0.0,236.78300351138253,0.0,R,S,1.0,3.0,0.0,0.0
building21,0.0,280.33637342059427,0.0,R,S,1.0,3.0,0.0,0.0
building22,0.0,264.68728588929196,0.0,R,S,1.0,3.0,0.0,0.0
building23,0.0,252.812422820114,0.0,R,S,1.0,3.0,0.0,0.0
building24,0.0,188.49992669364377,0.0,R,S,1.0,3.0,0.0,0.0
building25,0.0,273.3839556633095,0.0,R,S,1.0,3.0,0.0,0.0
building26,0.0,422.0613918895403,0.0,R,M,2.0,5.0,0.0,0.0
building27,0.0,409.05752312941246,0.0,R,S,1.0,3.0,0.0,0.0
building28,0.0,164.31696975105933,0.0,O,S,6.0,2.0,0.0,0.0
building29,0.0,286.032765787444,0.0,R,S,1.0,3.0,0.0,0.0
building30,0.0,248.2491764423688,0.0,R,S,1.0,3.0,0.0,0.0
building31,0.0,421.0604634887797,0.0,R,M,2.0,5.0,0.0,0.0
building32,0.0,253.22629873822308,0.0,R,S,1.0,3.0,0.0,0.0
building33,0.0,356.04299471030754,0.0,R,S,1.0,4.0,0.0,0.0
building34,0.0,317.07524224566,0.0,R,S,1.0,4.0,0.0,0.0
building35,0.0,375.1071015116516,0.0,R,M,2.0,4.0,0.0,0.0
building36,0.0,373.79333739402966,0.0,R,M,2.0,4.0,0.0,0.0
building37,0.0,418.79309035777777,0.0,R,M,2.0,5.0,0.0,0.0
building38,0.0,145.84559840547925,0.0,R,S,1.0,4.0,0.0,0.0
building39,0.0,568.5095020561706,0.0,R,M,2.0,4.0,0.0,0.0
building40,0.0,130.88474257836492,0.0,R,S,1.0,3.0,0.0,0.0
building41,0.0,517.7703844946658,0.0,R,M,2.0,5.0,0.0,0.0
building42,0.0,506.70578892835954,0.0,R,M,2.0,5.0,0.0,0.0
building43,0.0,256.39260458254245,0.0,R,S,1.0,4.0,0.0,0.0
building44,0.0,424.7422697518437,0.0,R,M,2.0,5.0,0.0,0.0
building45,0.0,114.80737044548218,0.0,O,S,6.0,2.0,0.0,0.0
building46,0.0,255.2960399060009,0.0,R,S,1.0,3.0,0.0,0.0
building47,0.0,527.400548166774,0.0,R,M,2.0,4.0,0.0,0.0
building48,0.0,271.1602313682285,0.0,R,S,1.0,4.0,0.0,0.0
building49,0.0,309.34158810802074,0.0,R,S,1.0,3.0,0.0,0.0
building50,0.0,327.37817705401835,0.0,R,S,1.0,4.0,0.0,0.0
building51,0.0,324.1060103920195,0.0,R,S,1.0,3.0,0.0,0.0
building52,0.0,277.6782314647793,0.0,R,S,1.0,4.0,0.0,0.0
building53,0.0,557.0927047604312,0.0,R,M,2.0,3.0,0.0,0.0
building54,0.0,441.5563398344928,0.0,R,M,2.0,4.0,0.0,0.0
building55,0.0,438.3872078932594,0.0,R,M,2.0,4.0,0.0,0.0
building56,0.0,473.1768101611963,0.0,R,M,2.0,4.0,0.0,0.0
building57,0.0,199.7637604569967,0.0,R,S,1.0,3.0,0.0,0.0
building58,0.0,592.390251735099,0.0,R,M,2.0,4.0,0.0,0.0
building59,0.0,194.27806562377887,0.0,R,S,1.0,4.0,0.0,0.0
building60,0.0,443.16661527983695,0.0,R,M,2.0,4.0,0.0,0.0
building61,0.0,245.6385387450242,0.0,R,S,1.0,3.0,0.0,0.0
building62,0.0,290.654059288661,0.0,R,S,1.0,4.0,0.0,0.0
building63,0.0,448.69213952840187,0.0,R,M,2.0,4.0,0.0,0.0
building64,0.0,219.2709155042004,0.0,R,S,1.0,3.0,0.0,0.0
building65,0.0,268.73499481767607,0.0,R,S,1.0,4.0,0.0,0.0
building66,0.0,160.30256390099683,0.0,R,S,1.0,4.0,0.0,0.0
building67,0.0,175.10950092142974,0.0,R,S,1.0,4.0,0.0,0.0
building68,0.0,207.70779527661242,0.0,R,S,1.0,4.0,0.0,0.0
building69,0.0,329.68574964870896,0.0,R,S,1.0,4.0,0.0,0.0
building70,0.0,252.6953776707106,0.0,R,S,1.0,4.0,0.0,0.0
building71,0.0,296.30643359966257,0.0,R,S,1.0,4.0,0.0,0.0
building72,0.0,116.94826591290796,0.0,R,S,1.0,4.0,0.0,0.0
building73,0.0,272.99400004545384,0.0,R,S,1.0,4.0,0.0,0.0
building74,0.0,365.9850195030905,0.0,R,S,1.0,4.0,0.0,0.0
building75,0.0,304.00969494172193,0.0,R,S,1.0,4.0,0.0,0.0
building76,0.0,83.0787530416548,0.0,R,S,1.0,4.0,0.0,0.0
building77,0.0,179.04377907301026,0.0,R,S,1.0,4.0,0.0,0.0
building78,0.0,314.34189743113507,0.0,R,S,1.0,3.0,0.0,0.0
building79,0.0,293.85078557286414,0.0,R,S,1.0,3.0,0.0,0.0
building80,0.0,184.23766333036048,0.0,R,S,1.0,3.0,0.0,0.0
building81,0.0,169.83384051661204,0.0,R,S,1.0,4.0,0.0,0.0
building82,0.0,431.6610017848727,0.0,R,S,1.0,3.0,0.0,0.0
building83,0.0,277.8914413771876,0.0,R,M,2.0,5.0,0.0,0.0
building84,0.0,289.3917129527785,0.0,R,M,2.0,5.0,0.0,0.0
building85,0.0,440.8750242409586,0.0,R,S,1.0,3.0,0.0,0.0
building86,0.0,3731.6100800119584,0.0,O,L,10.0,3.0,0.0,0.0
building87,0.0,260.83582449667256,0.0,R,S,1.0,4.0,0.0,0.0
building88,0.0,315.81289550481574,0.0,R,S,1.0,4.0,0.0,0.0
building89,0.0,315.7004296961022,0.0,R,S,1.0,3.0,0.0,0.0
building90,0.0,30.721678261116537,0.0,R,S,1.0,4.0,0.0,0.0
building91,0.0,1486.9322601415363,0.0,O,L,10.0,7.0,0.0,0.0
building92,0.0,203.72898023017774,0.0,R,S,1.0,4.0,0.0,0.0
building93,0.0,917.1410111405282,0.0,O,M,7.0,3.0,0.0,0.0
building94,0.0,165.43197660919648,0.0,R,S,1.0,2.0,0.0,0.0
building95,0.0,21.533078202979915,0.0,R,M,2.0,5.0,0.0,0.0
building96,0.0,548.9172466188813,0.0,O,M,7.0,6.0,0.0,0.0
building97,0.0,1.8860641619901466,0.0,O,M,7.0,6.0,0.0,0.0
building98,0.0,143.1890317370594,0.0,R,S,1.0,4.0,0.0,0.0
building99,0.0,8044.551743807218,0.0,O,L,10.0,9.0,0.0,0.0
building100,0.0,55.80627880227913,0.0,R,S,1.0,3.0,0.0,0.0
building101,0.0,358.69267785310046,0.0,O,S,6.0,3.0,0.0,0.0
building102,0.0,38.89935155142931,0.0,O,S,6.0,2.0,0.0,0.0
building103,0.0,588.6372673964456,0.0,O,M,7.0,6.0,0.0,0.0
building104,0.0,1174.7163410417281,0.0,R,L,3.0,6.0,0.0,0.0
building105,0.0,851.1014217322193,0.0,O,L,10.0,6.0,0.0,0.0
building106,0.0,1131.2333342245581,0.0,R,L,3.0,6.0,0.0,0.0
building107,0.0,1773.5598475095871,0.0,O,L,10.0,6.0,0.0,0.0
building108,0.0,1775.278364317575,0.0,O,L,10.0,5.0,0.0,0.0
building109,0.0,2769.6525097629788,0.0,R,L,3.0,7.0,0.0,0.0
building110,0.0,2.000463740155062,0.0,O,L,10.0,7.0,0.0,0.0
building111,0.0,1085.8015790195773,0.0,P,S,0.0,1.0,0.0,0.0
building112,0.0,347.5176098491277,0.0,O,M,7.0,5.0,0.0,0.0
building113,0.0,496.81178715083456,0.0,O,M,7.0,5.0,0.0,0.0
building114,0.0,636.629106641411,0.0,O,M,7.0,7.0,0.0,0.0
building115,0.0,321.2087190519466,0.0,O,S,6.0,3.0,0.0,0.0
building116,0.0,76.58115600778095,0.0,R,S,1.0,5.0,0.0,0.0
building117,0.0,460.42136945185536,0.0,O,S,6.0,3.0,0.0,0.0
building118,0.0,1.9285720392870296,0.0,R,L,3.0,6.0,0.0,0.0
building119,0.0,46.22220314712868,0.0,R,S,1.0,3.0,0.0,0.0
building120,0.0,284.09353670862333,0.0,R,S,1.0,4.0,0.0,0.0
building121,0.0,1195.8963501646028,0.0,R,L,3.0,6.0,0.0,0.0
building122,0.0,367.43953697721514,0.0,O,S,6.0,2.0,0.0,0.0
building123,0.0,374.76406640946027,0.0,R,S,1.0,3.0,0.0,0.0
building124,0.0,2721.3170506385104,0.0,O,L,10.0,6.0,0.0,0.0
building125,0.0,279.16997214522536,0.0,R,M,2.0,6.0,0.0,0.0
building126,0.0,949.7507577517836,0.0,R,L,3.0,6.0,0.0,0.0
building127,0.0,156.84888611655094,0.0,O,S,6.0,3.0,0.0,0.0
building128,0.0,56.51405539170875,0.0,R,S,1.0,3.0,0.0,0.0
building129,0.0,475.007452362202,0.0,O,S,6.0,3.0,0.0,0.0
building130,0.0,488.7992866038526,0.0,R,S,1.0,3.0,0.0,0.0
building131,0.0,198.87729843173005,0.0,R,S,1.0,3.0,0.0,0.0
building132,0.0,314.766508213913,0.0,O,S,6.0,2.0,0.0,0.0
building133,0.0,0.8295157251414926,0.0,R,M,2.0,7.0,0.0,0.0
building134,0.0,2.473950995771973,0.0,R,S,1.0,3.0,0.0,0.0
building135,0.0,83.0938574187139,0.0,R,S,1.0,3.0,0.0,0.0
building136,0.0,794.3522284286889,0.0,R,M,2.0,6.0,0.0,0.0
building137,0.0,0.37586520566910586,0.0,R,S,1.0,4.0,0.0,0.0
building138,0.0,466.33946966994756,0.0,R,S,1.0,3.0,0.0,0.0
building139,0.0,127.73672520206355,0.0,R,S,1.0,3.0,0.0,0.0
building140,0.0,65.92579732136674,0.0,R,S,1.0,4.0,0.0,0.0
building141,0.0,178.65350278534322,0.0,R,S,1.0,4.0,0.0,0.0
building142,0.0,198.5733852074647,0.0,R,S,1.0,4.0,0.0,0.0
building143,0.0,153.2326672420135,0.0,O,S,6.0,4.0,0.0,0.0
building144,0.0,18.15903567802711,0.0,R,S,1.0,3.0,0.0,0.0
building145,0.0,1827.346338714214,0.0,O,L,10.0,6.0,0.0,0.0
building146,0.0,30.29039436795876,0.0,R,S,1.0,3.0,0.0,0.0
building147,0.0,614.7036086342302,0.0,O,M,7.0,5.0,0.0,0.0
building148,0.0,344.26213624166166,0.0,R,S,1.0,4.0,0.0,0.0
building149,0.0,454.60316217626786,0.0,R,M,2.0,7.0,0.0,0.0
building150,0.0,835.5442602446461,0.0,O,L,10.0,6.0,0.0,0.0
building151,0.0,307.7219083754783,0.0,O,S,6.0,2.0,0.0,0.0
building152,0.0,119.60034626552064,0.0,R,S,1.0,3.0,0.0,0.0
building153,0.0,1012.8287078826668,0.0,R,L,3.0,7.0,0.0,0.0
building154,0.0,142.9077387694106,0.0,R,S,1.0,3.0,0.0,0.0
building155,0.0,1133.657225354752,0.0,O,L,10.0,5.0,0.0,0.0
building156,0.0,208.44159741057712,0.0,R,M,2.0,7.0,0.0,0.0
building157,0.0,20.561385547793847,0.0,R,M,2.0,6.0,0.0,0.0
building158,0.0,126.56867551984246,0.0,R,M,2.0,7.0,0.0,0.0
building159,0.0,1091.6781000396622,0.0,O,L,10.0,6.0,0.0,0.0
building160,0.0,355.8492047257792,0.0,O,S,6.0,2.0,0.0,0.0
building161,0.0,638.848095378984,0.0,R,M,2.0,6.0,0.0,0.0
building162,0.0,347.3971168386063,0.0,O,S,6.0,3.0,0.0,0.0
building163,0.0,600.501246374985,0.0,O,M,7.0,6.0,0.0,0.0
building164,0.0,682.4458946828643,0.0,R,M,2.0,6.0,0.0,0.0
building165,0.0,0.30611665731651205,0.0,O,L,10.0,6.0,0.0,0.0
building166,0.0,177.09142580586052,0.0,O,S,6.0,2.0,0.0,0.0
building167,0.0,425.12285958889413,0.0,O,S,6.0,2.0,0.0,0.0
building168,0.0,765.1198446637411,0.0,O,M,7.0,3.0,0.0,0.0
building169,0.0,1006.2269937117045,0.0,R,L,3.0,9.0,0.0,0.0
building170,0.0,89.7710340138598,0.0,O,S,6.0,2.0,0.0,0.0
building171,0.0,55.314358422386405,0.0,O,S,6.0,2.0,0.0,0.0
building172,0.0,2994.5814283290847,0.0,O,M,7.0,2.0,0.0,0.0
building173,0.0,1045.2929095020822,0.0,O,M,7.0,3.0,0.0,0.0
building174,0.0,661.9070162860307,0.0,O,M,7.0,6.0,0.0,0.0
building175,0.0,2222.0404507760927,0.0,O,L,10.0,6.0,0.0,0.0
building176,0.0,1.43864944614218,0.0,O,S,6.0,3.0,0.0,0.0
building177,0.0,493.08769053385276,0.0,O,M,7.0,5.0,0.0,0.0
building178,0.0,57.82137736144548,0.0,O,S,6.0,2.0,0.0,0.0
building179,0.0,545.8905377871987,0.0,R,M,2.0,6.0,0.0,0.0
building180,0.0,7359.383612099225,0.0,O,L,10.0,4.0,0.0,0.0
building181,0.0,4170.465511367194,0.0,O,L,10.0,4.0,0.0,0.0
building182,0.0,4.292810292860373,0.0,O,L,10.0,4.0,0.0,0.0
building183,0.0,635.1951769338814,0.0,R,M,2.0,7.0,0.0,0.0
building184,0.0,505.8969025433324,0.0,O,M,7.0,6.0,0.0,0.0
building185,0.0,260.34204959431327,0.0,R,M,2.0,6.0,0.0,0.0
building186,0.0,318.51844139694253,0.0,O,S,6.0,3.0,0.0,0.0
building187,0.0,1801.7310944749015,0.0,R,L,3.0,6.0,0.0,0.0
building188,0.0,476.0226838187623,0.0,O,M,7.0,4.0,0.0,0.0
building189,0.0,711.2205146076753,0.0,R,M,2.0,6.0,0.0,0.0
building190,0.0,1362.0626544827398,0.0,R,L,3.0,6.0,0.0,0.0
building191,0.0,1100.9406077502802,0.0,R,L,3.0,6.0,0.0,0.0
building192,0.0,528.8950171837639,0.0,R,M,2.0,6.0,0.0,0.0
building193,0.0,594.5904530613029,0.0,O,M,7.0,3.0,0.0,0.0
building194,0.0,1079.0970991293987,0.0,O,L,10.0,6.0,0.0,0.0
building195,0.0,2395.9420716622203,0.0,R,L,3.0,7.0,0.0,0.0
building196,0.0,381.5546864419148,0.0,O,S,6.0,2.0,0.0,0.0
building197,0.0,199.2125652675385,0.0,R,S,1.0,4.0,0.0,0.0
building198,0.0,779.3106601669926,0.0,O,M,7.0,3.0,0.0,0.0
building199,0.0,487.88876653870125,0.0,R,M,2.0,6.0,0.0,0.0
building200,0.0,213.79612006381558,0.0,R,S,1.0,5.0,0.0,0.0
building201,0.0,263.28076805188766,0.0,O,S,6.0,4.0,0.0,0.0
building202,0.0,1499.387852290947,0.0,O,L,10.0,4.0,0.0,0.0
building203,0.0,1956.1501008650241,0.0,O,M,7.0,2.0,0.0,0.0
building204,0.0,588.6000402943107,0.0,O,S,6.0,2.0,0.0,0.0
building205,0.0,87.81027045907003,0.0,O,S,6.0,2.0,0.0,0.0
building206,0.0,389.8194242866931,0.0,R,M,2.0,6.0,0.0,0.0
building207,0.0,215.5936531318682,0.0,O,S,6.0,2.0,0.0,0.0
building208,0.0,807.3632719085263,0.0,R,L,3.0,7.0,0.0,0.0
building209,0.0,2778.520750459356,0.0,O,L,10.0,4.0,0.0,0.0
building210,0.0,527.4184105726513,0.0,O,S,6.0,2.5,0.0,0.0
building211,0.0,766.0628622749425,0.0,R,L,3.0,7.0,0.0,0.0
building212,0.0,1114.5639089760368,0.0,P,S,0.0,1.0,0.0,0.0
building213,0.0,147.33981966786925,0.0,O,S,6.0,2.0,0.0,0.0
building214,0.0,1631.8350355220643,0.0,R,L,3.0,6.0,0.0,0.0
building215,0.0,863.0177486597721,0.0,O,S,6.0,2.0,0.0,0.0
building216,0.0,371.28911424492037,0.0,R,L,3.0,8.0,0.0,0.0
building217,0.0,954.0622648240757,0.0,O,M,7.0,3.0,0.0,0.0
building218,0.0,160.13985085253637,0.0,R,S,1.0,5.0,0.0,0.0
building219,0.0,64.48047790401769,0.0,O,S,6.0,2.0,0.0,0.0
building220,0.0,573.7795928301831,0.0,R,M,2.0,6.0,0.0,0.0
building221,0.0,325.3298236546032,0.0,O,S,6.0,2.0,0.0,0.0
building222,0.0,363.7931787997988,0.0,R,S,1.0,3.0,0.0,0.0
building223,0.0,514.648147837798,0.0,O,S,6.0,2.0,0.0,0.0
building224,0.0,246.17705289761525,0.0,O,S,6.0,2.0,0.0,0.0
building225,0.0,250.9658342982911,0.0,O,S,6.0,2.0,0.0,0.0
building226,0.0,63.81225412456962,0.0,O,S,6.0,2.0,0.0,0.0
building227,0.0,31.826794429139937,0.0,O,S,6.0,3.0,0.0,0.0
building228,0.0,329.4648144763258,0.0,R,M,2.0,4.0,0.0,0.0
building229,0.0,340.64435621929425,0.0,O,S,6.0,3.0,0.0,0.0
building230,0.0,284.0025861326346,0.0,O,M,7.0,5.0,0.0,0.0
building231,0.0,318.8075060557074,0.0,R,M,2.0,6.0,0.0,0.0
building232,0.0,319.40631802325123,0.0,R,S,1.0,3.0,0.0,0.0
building233,0.0,385.5164381629448,0.0,O,S,6.0,3.0,0.0,0.0
building234,0.0,1157.249382390548,0.0,O,M,7.0,4.0,0.0,0.0
building235,0.0,305.35947933508777,0.0,O,M,7.0,6.0,0.0,0.0
building236,0.0,495.54519218637455,0.0,R,S,1.0,6.0,0.0,0.0
building237,0.0,191.71453671140054,0.0,R,S,1.0,3.0,0.0,0.0
building238,0.0,156.25337205328339,0.0,R,S,1.0,3.0,0.0,0.0
building239,0.0,366.4239667279275,0.0,O,M,7.0,5.0,0.0,0.0
building240,0.0,917.1582531999568,0.0,O,M,7.0,3.0,0.0,0.0
building241,0.0,1554.1319728164515,0.0,O,M,7.0,3.0,0.0,0.0
building242,0.0,100.44781897072139,0.0,R,S,1.0,3.0,0.0,0.0
building243,0.0,4.958825251910319,0.0,O,S,6.0,3.5,0.0,0.0
building244,0.0,46.39604976199026,0.0,R,S,1.0,3.0,0.0,0.0
building245,0.0,1469.8518959322746,0.0,O,L,10.0,4.0,0.0,0.0
building246,0.0,389.9297536583166,0.0,O,S,6.0,3.0,0.0,0.0
building247,0.0,110.76720542115909,0.0,R,S,1.0,3.0,0.0,0.0
building248,0.0,209.37227527768965,0.0,R,S,1.0,3.0,0.0,0.0
building249,0.0,5937.025069598523,0.0,O,L,10.0,5.0,0.0,0.0
building250,0.0,489.7647493577237,0.0,O,S,6.0,3.0,0.0,0.0
building251,0.0,455.921026270509,0.0,O,S,6.0,3.0,0.0,0.0
building252,0.0,2064.0096473667336,0.0,O,L,10.0,3.5,0.0,0.0
building253,0.0,842.9506068277846,0.0,R,M,2.0,3.0,0.0,0.0
building254,0.0,1186.8154284544762,0.0,O,M,7.0,2.0,0.0,0.0
building255,0.0,117.1637264562298,0.0,R,S,1.0,3.0,0.0,0.0
building256,0.0,27.66576094489242,0.0,O,S,6.0,2.0,0.0,0.0
building257,0.0,393.7481901826291,0.0,R,M,2.0,5.0,0.0,0.0
building258,0.0,417.1715467883907,0.0,O,S,6.0,2.0,0.0,0.0
building259,0.0,178.31021159503499,0.0,O,S,6.0,2.0,0.0,0.0
building260,0.0,658.8182533699494,0.0,O,M,7.0,3.0,0.0,0.0
building261,0.0,674.659845923778,0.0,O,M,7.0,3.0,0.0,0.0
building262,0.0,1234.413488034601,0.0,O,L,10.0,6.0,0.0,0.0
building263,0.0,159.39738600914018,0.0,R,S,1.0,3.0,0.0,0.0
building264,0.0,259.2651988572039,0.0,R,S,1.0,3.0,0.0,0.0
building265,0.0,5928.892479639961,0.0,O,L,10.0,7.0,0.0,0.0
building266,0.0,957.0085009126012,0.0,O,M,7.0,2.0,0.0,0.0
building267,0.0,62.69137792071239,0.0,O,S,6.0,3.0,0.0,0.0
building268,0.0,758.4039502529122,0.0,O,M,7.0,4.0,0.0,0.0
building269,0.0,380.81093281572635,0.0,O,S,6.0,2.0,0.0,0.0
building270,0.0,266.2289233736296,0.0,O,S,6.0,2.0,0.0,0.0
building271,0.0,104.46901939691737,0.0,O,S,6.0,2.0,0.0,0.0
building272,0.0,641.5285991317987,0.0,O,M,7.0,4.0,0.0,0.0
building273,0.0,1806.6583011404832,0.0,O,L,10.0,2.5,0.0,0.0
building274,0.0,880.2378359225572,0.0,O,S,6.0,2.0,0.0,0.0
building275,0.0,196.10437254069177,0.0,O,S,6.0,2.0,0.0,0.0
building276,0.0,710.6056044191332,0.0,O,M,7.0,4.0,0.0,0.0
building277,0.0,338.50534364635087,0.0,O,S,6.0,2.0,0.0,0.0
building278,0.0,488.1109066523903,0.0,O,M,7.0,2.0,0.0,0.0
building279,0.0,190.46043483299545,0.0,R,S,1.0,4.0,0.0,0.0
building280,0.0,162.6833420887043,0.0,R,S,1.0,4.0,0.0,0.0
building281,0.0,633.5924291861165,0.0,O,M,7.0,4.0,0.0,0.0
building282,0.0,166.09082216797427,0.0,R,S,1.0,4.0,0.0,0.0
building283,0.0,978.4407286751688,0.0,R,M,2.0,4.0,0.0,0.0
building284,0.0,128.09997216076138,0.0,R,S,1.0,4.0,0.0,0.0
building285,0.0,747.0420791343738,0.0,O,M,7.0,4.0,0.0,0.0
building286,0.0,1557.716308271318,0.0,R,L,3.0,5.0,0.0,0.0
building287,0.0,280.9631528002581,0.0,O,M,7.0,4.0,0.0,0.0
building288,0.0,329.1384703631593,0.0,R,M,2.0,4.0,0.0,0.0
building289,0.0,83.15595544662875,0.0,R,S,1.0,4.0,0.0,0.0
building290,0.0,191.22587424672687,0.0,O,S,6.0,3.0,0.0,0.0
building291,0.0,167.98406129880053,0.0,R,S,1.0,4.0,0.0,0.0
building292,0.0,980.5139836688754,0.0,O,M,7.0,4.0,0.0,0.0
building293,0.0,671.528035888048,0.0,O,S,6.0,3.0,0.0,0.0
building294,0.0,604.7665539654226,0.0,R,M,2.0,6.0,0.0,0.0
building295,0.0,4017.2442582828103,0.0,O,M,7.0,4.0,0.0,0.0
building296,0.0,1365.5185459161082,0.0,O,L,10.0,5.0,0.0,0.0
building297,0.0,429.4661684518905,0.0,R,M,2.0,6.0,0.0,0.0
building298,0.0,281.0945277948378,0.0,P,S,0.0,1.0,0.0,0.0
building299,0.0,1455.340708343119,0.0,O,L,10.0,4.0,0.0,0.0
building300,0.0,437.0091125572342,0.0,R,M,2.0,4.0,0.0,0.0
building301,0.0,766.5613537648401,0.0,R,M,2.0,7.0,0.0,0.0
building302,0.0,890.2435777452592,0.0,R,M,2.0,7.0,0.0,0.0
building303,0.0,399.3738397082348,0.0,O,S,6.0,2.0,0.0,0.0
building304,0.0,303.4486191203447,0.0,R,S,1.0,3.0,0.0,0.0
building305,0.0,233.94720463871127,0.0,R,S,1.0,3.0,0.0,0.0
building306,0.0,436.4403512351033,0.0,R,M,2.0,6.0,0.0,0.0
building307,0.0,322.53723426937,0.0,R,S,1.0,3.0,0.0,0.0
building308,0.0,479.5171740014961,0.0,R,M,2.0,7.0,0.0,0.0
building309,0.0,552.5173718240837,0.0,R,M,2.0,6.0,0.0,0.0
building310,0.0,496.074098121853,0.0,R,M,2.0,5.0,0.0,0.0
building311,0.0,380.048081845578,0.0,R,M,2.0,5.0,0.0,0.0
building312,0.0,976.2173671200356,0.0,R,M,2.0,4.0,0.0,0.0
building313,0.0,564.1046691765582,0.0,R,M,2.0,7.0,0.0,0.0
building314,0.0,460.75623104139913,0.0,R,M,2.0,6.0,0.0,0.0
building315,0.0,332.34736184241984,0.0,R,M,2.0,6.0,0.0,0.0
building316,0.0,325.0895055697147,0.0,R,M,2.0,6.0,0.0,0.0
building317,0.0,538.1286160774266,0.0,R,S,1.0,5.0,0.0,0.0
building318,0.0,298.3330105514817,0.0,R,M,2.0,6.0,0.0,0.0
building319,0.0,188.60243503837685,0.0,R,S,1.0,5.0,0.0,0.0
building320,0.0,590.169012338141,0.0,R,M,2.0,6.0,0.0,0.0
building321,0.0,276.57261861548096,0.0,R,M,2.0,6.0,0.0,0.0
building322,0.0,715.9875860050768,0.0,R,M,2.0,6.0,0.0,0.0
building323,0.0,209.42414883312495,0.0,R,M,2.0,6.0,0.0,0.0
building324,0.0,919.7484169656391,0.0,R,L,3.0,6.0,0.0,0.0
building325,0.0,498.3911227144983,0.0,R,L,3.0,6.0,0.0,0.0
building326,0.0,705.5026922899683,0.0,R,M,2.0,6.0,0.0,0.0
building327,0.0,600.8434601566203,0.0,R,L,3.0,7.0,0.0,0.0
building328,0.0,181.3071240285662,0.0,R,M,2.0,6.0,0.0,0.0
building329,0.0,792.6558239927608,0.0,R,M,2.0,6.0,0.0,0.0
building330,0.0,1031.516394323793,0.0,R,M,2.0,6.0,0.0,0.0
building331,0.0,654.8876573910138,0.0,R,M,2.0,6.0,0.0,0.0
building332,0.0,355.8848623708706,0.0,R,M,2.0,7.0,0.0,0.0
building333,0.0,2760.5447398488086,0.0,R,L,3.0,6.0,0.0,0.0
building334,0.0,526.4278009018366,0.0,R,M,2.0,6.0,0.0,0.0
building335,0.0,335.3446884107905,0.0,R,M,2.0,6.0,0.0,0.0
building336,0.0,627.6598827908205,0.0,R,M,2.0,6.0,0.0,0.0
building337,0.0,500.172331812521,0.0,R,M,2.0,6.0,0.0,0.0
building338,0.0,222.37839835365148,0.0,R,S,1.0,5.0,0.0,0.0
building339,0.0,415.6171728351516,0.0,R,S,1.0,5.0,0.0,0.0
building340,0.0,228.61686930549652,0.0,R,S,1.0,5.0,0.0,0.0
building341,0.0,646.1451403512283,0.0,R,L,3.0,9.0,0.0,0.0
building342,0.0,351.30398104346574,0.0,R,M,2.0,9.0,0.0,0.0
building343,0.0,408.69479391869453,0.0,R,M,2.0,6.0,0.0,0.0
building344,0.0,236.12170199807812,0.0,R,M,2.0,6.0,0.0,0.0
building345,0.0,1691.250179701104,0.0,R,L,3.0,7.0,0.0,0.0
building346,0.0,571.1620421617777,0.0,O,M,7.0,4.0,0.0,0.0
building347,0.0,251.04162912853937,0.0,O,M,7.0,4.0,0.0,0.0
building348,0.0,646.9858235929304,0.0,R,M,2.0,6.0,0.0,0.0
building349,0.0,307.99097554073904,0.0,R,M,2.0,6.0,0.0,0.0
building350,0.0,203.4443866863835,0.0,R,S,1.0,6.0,0.0,0.0
building351,0.0,344.9605041593507,0.0,R,M,2.0,6.0,0.0,0.0
building352,0.0,305.66725324314285,0.0,R,M,2.0,6.0,0.0,0.0
building353,0.0,178.74177923319164,0.0,R,S,1.0,5.0,0.0,0.0
building354,0.0,93.62189309209941,0.0,R,S,1.0,5.0,0.0,0.0
building355,0.0,77.67056498483554,0.0,R,S,1.0,5.0,0.0,0.0
building356,0.0,350.27697334608126,0.0,O,S,6.0,3.0,0.0,0.0
